symbol,time,value
VIVO,1777290290000,61300.0
VIVO,1777290320000,61300.0
VIVO,1777290400000,61300.0
VIVO,1777290430000,61300.0
VIVO,1777290480000,61400.0
VIVO,1777290530000,61400.0
VIVO,1777290560000,61500.0
VIVO,1777290610000,61600.0
VIVO,1777290650000,61600.0
VIVO,1777290660000,64000.0
VIVO,1777290690000,65000.0
VIVO,1777290750000,65400.0
VIVO,1777290780000,65400.0
VIVO,1777290810000,66900.0
VIVO,1777290860000,66900.0
VIVO,1777290880000,67800.0
VIVO,1777290900000,67800.0
VIVO,1777291120000,67800.0
VIVO,1777291150000,67800.0
VIVO,1777291200000,67800.0
VIVO,1777291300000,69100.0
VIVO,1777291330000,69100.0
VIVO,1777291360000,72900.0
VIVO,1777291380000,73800.0
VIVO,1777291420000,74300.0
VIVO,1777291450000,79300.0
VIVO,1777291490000,79300.0
VIVO,1777291520000,79700.0
VIVO,1777291570000,79700.0
VIVO,1777291610000,79700.0
VIVO,1777291620000,80700.0
VIVO,1777291660000,80800.0
VIVO,1777291700000,82800.0
VIVO,1777291730000,83100.0
VIVO,1777291790000,83100.0
VIVO,1777291820000,83100.0
VIVO,1777291830000,91700.0
VIVO,1777291880000,91700.0
VIVO,1777291890000,91700.0
VIVO,1777291930000,91800.0
VIVO,1777291950000,99500.0
VIVO,1777291980000,99500.0
VIVO,1777292030000,99500.0
VIVO,1777292040000,99500.0
VIVO,1777292120000,99600.0
VIVO,1777292150000,99600.0
VIVO,1777292200000,99600.0
VIVO,1777292220000,99600.0
VIVO,1777292250000,99600.0
VIVO,1777292280000,153600.0
VIVO,1777292310000,181700.0
VIVO,1777292340000,193200.0
VIVO,1777292370000,193400.0
VIVO,1777292400000,195400.0
VIVO,1777292430000,195900.0
VIVO,1777292460000,196000.0
VIVO,1777292490000,196000.0
VIVO,1777292530000,198200.0
VIVO,1777292550000,198600.0
VIVO,1777292580000,200000.0
VIVO,1777292620000,202600.0
VIVO,1777292650000,202600.0
VIVO,1777292670000,202800.0
VIVO,1777292700000,204000.0
VIVO,1777292730000,204100.0
VIVO,1777292760000,204200.0
VIVO,1777292800000,204300.0
VIVO,1777292830000,204300.0
VIVO,1777292860000,204300.0
VIVO,1777292890000,204300.0
VIVO,1777292910000,215500.0
VIVO,1777292940000,215700.0
VIVO,1777292970000,218000.0
VIVO,1777293000000,218100.0
VIVO,1777293030000,218200.0
VIVO,1777293060000,218300.0
VIVO,1777293090000,230000.0
VIVO,1777293120000,230700.0
VIVO,1777293150000,231100.0
VIVO,1777293190000,231200.0
VIVO,1777293220000,231300.0
VIVO,1777293250000,231400.0
VIVO,1777293300000,231600.0
VIVO,1777293330000,231600.0
VIVO,1777293360000,231600.0
VIVO,1777293390000,231600.0
VIVO,1777293450000,231800.0
VIVO,1777293480000,231800.0
VIVO,1777293540000,232400.0
VIVO,1777293580000,232700.0
VIVO,1777293610000,232700.0
VIVO,1777293670000,232700.0
VIVO,1777293690000,232800.0
VIVO,1777293830000,232800.0
VIVO,1777293960000,232800.0
VIVO,1777294010000,232800.0
VIVO,1777294030000,232800.0
VIVO,1777294060000,232800.0
VIVO,1777294110000,232900.0
VIVO,1777294240000,233200.0
VIVO,1777294300000,233200.0
VIVO,1777294320000,233600.0
VIVO,1777294370000,233600.0
VIVO,1777294500000,233700.0
VIVO,1777294570000,233700.0
VIVO,1777294600000,233800.0
VIVO,1777294630000,235100.0
VIVO,1777294660000,235100.0
VIVO,1777294680000,237300.0
VIVO,1777294710000,244500.0
VIVO,1777294740000,249500.0
VIVO,1777294780000,249500.0
VIVO,1777294800000,252500.0
VIVO,1777294830000,253000.0
VIVO,1777294920000,254000.0
VIVO,1777295030000,254000.0
VIVO,1777295080000,254100.0
VIVO,1777295100000,254800.0
VIVO,1777295130000,254800.0
VIVO,1777295170000,255100.0
VIVO,1777295200000,255100.0
VIVO,1777295220000,255500.0
VIVO,1777295250000,256600.0
VIVO,1777295280000,256600.0
VIVO,1777295310000,256600.0
VIVO,1777295340000,257800.0
VIVO,1777295370000,260100.0
VIVO,1777295460000,260100.0
VIVO,1777295540000,260100.0
VIVO,1777295580000,260100.0
VIVO,1777295610000,260100.0
VIVO,1777295660000,260100.0
VIVO,1777295670000,260100.0
VIVO,1777295700000,260300.0
VIVO,1777295730000,260300.0
VIVO,1777295760000,260400.0
VIVO,1777295800000,260500.0
VIVO,1777295830000,260500.0
VIVO,1777296040000,260700.0
VIVO,1777296070000,260700.0
VIVO,1777296140000,260700.0
VIVO,1777296150000,261200.0
VIVO,1777296230000,261200.0
VIVO,1777296240000,261200.0
VIVO,1777296280000,261200.0
VIVO,1777296300000,261400.0
VIVO,1777296410000,261400.0
VIVO,1777296440000,261400.0
VIVO,1777296450000,263000.0
VIVO,1777296480000,264700.0
VIVO,1777296510000,264700.0
VIVO,1777296540000,265100.0
VIVO,1777296570000,265100.0
VIVO,1777296600000,322600.0
VIVO,1777296630000,325900.0
VIVO,1777296660000,333600.0
VIVO,1777296690000,337200.0
VIVO,1777296720000,345600.0
VIVO,1777296750000,347100.0
VIVO,1777296780000,356000.0
VIVO,1777296810000,359900.0
VIVO,1777296840000,374900.0
VIVO,1777296870000,383800.0
VIVO,1777296900000,385700.0
VIVO,1777296930000,386600.0
VIVO,1777296960000,508000.0
VIVO,1777296990000,528500.0
VIVO,1777297020000,556300.0
VIVO,1777297050000,566300.0
VIVO,1777297080000,570100.0
VIVO,1777297110000,574000.0
VIVO,1777297140000,580000.0
VIVO,1777297170000,596600.0
VIVO,1777297200000,597700.0
VIVO,1777297230000,601200.0
VIVO,1777297260000,601300.0
VIVO,1777297290000,602000.0
VIVO,1777297320000,604700.0
VIVO,1777297350000,604800.0
VIVO,1777297380000,609000.0
VIVO,1777297410000,611700.0
VIVO,1777297440000,614700.0
VIVO,1777297470000,615300.0
VIVO,1777297500000,615400.0
VIVO,1777297530000,615500.0
VIVO,1777297560000,615600.0
VIVO,1777297590000,616600.0
VIVO,1777297620000,617300.0
VIVO,1777297650000,621600.0
VIVO,1777297680000,623900.0
VIVO,1777297710000,630400.0
VIVO,1777297750000,631000.0
VIVO,1777297800000,637400.0
VIVO,1777297830000,639900.0
VIVO,1777297860000,641500.0
VIVO,1777297890000,641500.0
VIVO,1777297920000,642100.0
VIVO,1777297950000,642100.0
VIVO,1777297980000,642600.0
VIVO,1777298010000,642700.0
VIVO,1777298040000,643100.0
VIVO,1777298070000,643200.0
VIVO,1777298100000,643200.0
VIVO,1777298130000,648900.0
VIVO,1777298160000,655500.0
VIVO,1777298190000,656000.0
VIVO,1777298220000,656300.0
VIVO,1777298250000,666800.0
VIVO,1777298280000,669000.0
VIVO,1777298310000,669100.0
VIVO,1777298340000,669700.0
VIVO,1777298370000,670000.0
VIVO,1777298400000,671700.0
VIVS,1777289250000,100.0
VIVS,1777289340000,100.0
VIVS,1777289370000,2000.0
VIVS,1777289410000,2000.0
VIVS,1777289430000,2000.0
VIVS,1777289480000,2000.0
VIVS,1777289500000,2100.0
VIVS,1777289520000,2400.0
VIVS,1777289600000,2700.0
VIVS,1777289610000,2700.0
VIVS,1777289700000,2700.0
VIVS,1777289730000,2700.0
VIVS,1777289780000,2700.0
VIVS,1777289790000,2700.0
VIVS,1777289820000,3100.0
VIVS,1777289860000,5000.0
VIVS,1777289900000,5200.0
VIVS,1777290130000,5300.0
VIVS,1777290250000,5400.0
VIVS,1777290470000,5400.0
VIVS,1777290750000,5400.0
VIVS,1777290780000,5400.0
VIVS,1777291050000,5500.0
VIVS,1777291380000,5700.0
VIVS,1777291410000,5700.0
VIVS,1777291460000,5700.0
VIVS,1777291550000,5700.0
VIVS,1777291850000,5700.0
VIVS,1777292090000,5800.0
VIVS,1777292110000,5800.0
VIVS,1777292200000,5900.0
VIVS,1777292250000,5900.0
VIVS,1777292540000,5900.0
VIVS,1777292560000,7000.0
VIVS,1777294050000,7100.0
VIVS,1777294780000,7100.0
VIVS,1777294810000,7100.0
VIVS,1777295020000,7100.0
VIVS,1777295040000,7200.0
VIVS,1777295070000,7200.0
VIVS,1777296010000,7200.0
VIVS,1777296030000,7200.0
VIVS,1777296270000,7200.0
VIVS,1777296350000,7200.0
VIVS,1777296360000,7200.0
VIVS,1777296450000,8900.0
VIVS,1777296600000,8900.0
VIVS,1777296630000,8900.0
VIVS,1777296660000,9200.0
VIVS,1777296690000,9200.0
VIVS,1777296730000,9200.0
VIVS,1777296760000,9200.0
VIVS,1777296790000,9200.0
VIVS,1777296820000,9200.0
VIVS,1777296940000,9200.0
VIVS,1777296970000,9300.0
VIVS,1777297000000,9300.0
VIVS,1777297110000,9600.0
VIVS,1777297140000,10500.0
VIVS,1777297190000,10500.0
VIVS,1777297200000,10600.0
VIVS,1777297230000,11100.0
VIVS,1777297350000,11100.0
VIVS,1777297440000,11100.0
VIVS,1777297550000,11100.0
VIVS,1777297560000,11400.0
VIVS,1777297620000,11400.0
VIVS,1777297650000,11900.0
VIVS,1777297680000,11900.0
VIVS,1777297740000,11900.0
VIVS,1777297790000,12000.0
VIVS,1777297820000,13200.0
VIVS,1777297930000,13200.0
VIVS,1777297960000,13200.0
VIVS,1777297990000,13200.0
VIVS,1777298020000,13300.0
VIVS,1777298070000,14500.0
VIVS,1777298100000,14500.0
VIVS,1777298160000,14500.0
VIVS,1777298190000,14500.0
VIVS,1777298220000,14500.0
VIVS,1777298250000,14500.0
VIVS,1777298390000,14600.0
VIVS,1777298420000,14600.0
VIVS,1777298450000,14800.0
VIVS,1777298490000,15100.0
VIVS,1777298520000,15100.0
VIVS,1777298560000,15100.0
VIVS,1777298590000,15500.0
VIVS,1777298650000,15500.0
VIVS,1777298680000,15700.0
VIVS,1777298730000,15700.0
VIVS,1777298760000,15700.0
VIVS,1777298810000,15700.0
VIVS,1777298880000,17800.0
VIVS,1777298910000,21000.0
VIVS,1777298940000,21000.0
VIVS,1777298970000,28000.0
VIVS,1777299000000,28900.0
VIVS,1777299030000,29300.0
VIVS,1777299070000,29600.0
VIVS,1777299100000,29700.0
VIVS,1777299120000,29700.0
VIVS,1777299170000,29700.0
VIVS,1777299190000,31000.0
VIVS,1777299210000,31300.0
VIVS,1777299270000,31400.0
VIVS,1777299300000,31600.0
VIVS,1777299330000,31900.0
VIVS,1777299390000,31900.0
VIVS,1777299420000,31900.0
VIVS,1777299450000,31900.0
VIVS,1777299500000,31900.0
VIVS,1777299510000,31900.0
VIVS,1777299550000,31900.0
VIVS,1777299580000,31900.0
VIVS,1777299630000,32000.0
VIVS,1777299700000,32000.0
VIVS,1777299780000,32000.0
VIVS,1777299900000,32100.0
VIVS,1777299990000,32100.0
VIVS,1777300060000,32100.0
VIVS,1777300080000,32100.0
VIVS,1777300150000,32100.0
VIVS,1777300220000,32600.0
VIVS,1777300250000,32600.0
VIVS,1777300280000,32600.0
VIVS,1777300300000,32600.0
VIVS,1777300320000,33600.0
VIVS,1777300350000,33600.0
VIVS,1777300380000,33600.0
VIVS,1777300530000,33600.0
VIVS,1777300620000,33600.0
VIVS,1777300700000,33600.0
VIVS,1777300790000,34700.0
VIVS,1777300800000,34700.0
VIVS,1777300860000,34700.0
VIVS,1777300900000,34700.0
VIVS,1777300960000,34700.0
VIVS,1777301020000,34700.0
VIVS,1777301120000,34700.0
VIVS,1777301200000,34700.0
VIVS,1777301360000,34700.0
VIVS,1777301420000,34700.0
VIVS,1777301430000,34700.0
VIVS,1777301480000,35000.0
VIVS,1777301590000,35000.0
VIVS,1777301650000,35000.0
VIVS,1777301780000,35000.0
VIVS,1777301860000,35000.0
VIVS,1777301920000,35000.0
VIVS,1777302180000,35000.0
VIVS,1777302230000,35000.0
VIVS,1777302300000,35100.0
VIVS,1777302340000,35100.0
VIVS,1777302380000,35100.0
VIVS,1777302420000,35100.0
VIVS,1777302480000,35100.0
VIVS,1777302710000,35100.0
VIVS,1777302770000,35100.0
VIVS,1777302850000,35100.0
VIVS,1777302890000,35100.0
VIVS,1777302920000,35100.0
VIVS,1777303200000,35100.0
VIVS,1777303240000,35100.0
VIVS,1777303320000,35100.0
VIVS,1777303350000,35100.0
VIVS,1777303380000,35100.0
VIVS,1777303410000,35100.0
VIVS,1777303440000,35100.0
VIVS,1777303470000,35100.0
VIVS,1777303500000,35100.0
VIVS,1777303540000,35200.0
VIVS,1777303570000,35200.0
VIVS,1777303610000,35200.0
VIVS,1777303640000,35200.0
VIVS,1777303870000,35200.0
VIVS,1777303910000,35200.0
VIVS,1777303940000,35200.0
VIVS,1777304030000,35200.0
VIVS,1777304060000,35200.0
VIVS,1777304090000,35200.0
VIVS,1777304120000,35200.0
VIVS,1777304150000,35200.0
VIVS,1777304160000,35200.0
VIVS,1777304280000,35300.0
VIVS,1777304310000,35300.0
VIVS,1777304340000,35300.0
VIVS,1777304370000,35300.0
VIVS,1777304400000,35300.0
VIVS,1777304430000,35300.0
VIVS,1777304460000,35300.0
VIVS,1777304490000,35300.0
VIVS,1777304520000,35300.0
VIVS,1777304600000,35300.0
VIVS,1777304630000,35300.0
VIVS,1777304660000,35300.0
VIVS,1777304700000,35300.0
VIVS,1777304800000,35300.0
VIVS,1777304920000,35300.0
VIVS,1777304950000,35300.0
VIVS,1777304980000,35300.0
VIVS,1777305050000,35300.0
VIVS,1777305080000,35300.0
VIVS,1777305110000,35300.0
VIVS,1777305170000,35300.0
VIVS,1777305220000,35300.0
VIVS,1777305290000,35300.0
VIVS,1777305310000,35300.0
VIVS,1777305350000,35300.0
VIVS,1777305420000,35300.0
VIVS,1777305480000,35400.0
VIVS,1777305550000,35400.0
VIVS,1777305580000,35400.0
VIVS,1777305610000,35400.0
VIVS,1777305640000,35400.0
VIVS,1777305780000,35400.0
VIVS,1777305890000,35400.0
VIVS,1777305920000,35400.0
VIVS,1777305930000,35500.0
VIVS,1777305980000,35500.0
VIVS,1777306010000,35500.0
VIVS,1777306030000,35500.0
VS,1777299080000,0.0
VS,1777299090000,0.0
VS,1777299140000,0.0
VS,1777299170000,0.0
VS,1777299200000,0.0
VS,1777299230000,200.0
VS,1777299260000,200.0
VS,1777299290000,200.0
VS,1777299320000,200.0
VS,1777299350000,200.0
VS,1777299380000,200.0
VS,1777299410000,200.0
VS,1777299420000,500.0
VS,1777299470000,500.0
VS,1777299500000,500.0
VS,1777299530000,500.0
VS,1777299560000,900.0
VS,1777299580000,900.0
VS,1777299620000,900.0
VS,1777299630000,1100.0
VS,1777299680000,1100.0
VS,1777299740000,1100.0
VS,1777299840000,8900.0
VS,1777299880000,9100.0
VS,1777299920000,9200.0
VS,1777299950000,9300.0
VS,1777299980000,9300.0
VS,1777299990000,9300.0
VS,1777300040000,9300.0
VS,1777300070000,9300.0
VS,1777300100000,9300.0
VS,1777300130000,9900.0
VS,1777300140000,9900.0
VS,1777300220000,11700.0
VS,1777300230000,11700.0
VS,1777300310000,11700.0
VS,1777300340000,11700.0
VS,1777300370000,11700.0
VS,1777300450000,11800.0
VS,1777300610000,12000.0
VS,1777300620000,12600.0
VS,1777300710000,12600.0
VS,1777300760000,12700.0
VS,1777300840000,13000.0
VS,1777300870000,13200.0
VS,1777300900000,13700.0
VS,1777301000000,13700.0
VS,1777301030000,13700.0
VS,1777301080000,14400.0
VS,1777301170000,14400.0
VS,1777301230000,14400.0
VS,1777301270000,14700.0
VS,1777301290000,14800.0
VS,1777301330000,14900.0
VS,1777301360000,14900.0
VS,1777301390000,15000.0
VS,1777301400000,15200.0
VS,1777301450000,15300.0
VS,1777301480000,15600.0
VS,1777301490000,16000.0
VS,1777301540000,16100.0
VS,1777301570000,16300.0
VS,1777301600000,16500.0
VS,1777301630000,16600.0
VS,1777301660000,16800.0
VS,1777301690000,16900.0
VS,1777301720000,17100.0
VS,1777301750000,17300.0
VS,1777301780000,17300.0
VS,1777301810000,17400.0
VS,1777301840000,17500.0
VS,1777301870000,17600.0
VS,1777301890000,17800.0
VS,1777301910000,18000.0
VS,1777301960000,18100.0
VS,1777301990000,18200.0
VS,1777302020000,18300.0
VS,1777302050000,18400.0
VS,1777302080000,18400.0
VS,1777302110000,18600.0
VS,1777302120000,18900.0
VS,1777302170000,19100.0
VS,1777302200000,19200.0
VS,1777302230000,19300.0
VS,1777302260000,19400.0
VS,1777302290000,19400.0
VS,1777302310000,19600.0
VS,1777302330000,19700.0
VS,1777302360000,19800.0
VS,1777302390000,19900.0
VS,1777302440000,19900.0
VS,1777302470000,20300.0
VS,1777302500000,20300.0
VS,1777302530000,20300.0
VS,1777302690000,20300.0
VS,1777302720000,20300.0
VS,1777302810000,20500.0
VS,1777302840000,20500.0
VS,1777302900000,20500.0
VS,1777302980000,20700.0
VS,1777303010000,20700.0
VS,1777303040000,20700.0
VS,1777303220000,20900.0
VS,1777303260000,21000.0
VS,1777303360000,21000.0
VS,1777303390000,21000.0
VS,1777303460000,21000.0
VS,1777303490000,21000.0
VS,1777303580000,21200.0
VS,1777303610000,21200.0
VS,1777303640000,21200.0
VS,1777303680000,21600.0
VS,1777303750000,21600.0
VS,1777303770000,21800.0
VS,1777303820000,21800.0
VS,1777303850000,25300.0
VS,1777303870000,26500.0
VS,1777303890000,27100.0
VS,1777303920000,27200.0
VS,1777303970000,27200.0
VS,1777303990000,29700.0
VS,1777304010000,30300.0
VS,1777304060000,30400.0
VS,1777304070000,30600.0
VS,1777304120000,32600.0
VS,1777304130000,32600.0
VS,1777304160000,32800.0
VS,1777304200000,36200.0
VS,1777304230000,36600.0
VS,1777304260000,38000.0
VS,1777304280000,41700.0
VS,1777304310000,49000.0
VS,1777304340000,77200.0
VS,1777304370000,109000.0
VS,1777304400000,169300.0
VS,1777304430000,213800.0
VS,1777304460000,292500.0
VS,1777304490000,440900.0
VS,1777304520000,606900.0
VS,1777304550000,719500.0
VS,1777304580000,820600.0
VS,1777304610000,932700.0
VS,1777304640000,1001200.0
VS,1777304670000,1077400.0
VS,1777304700000,1145600.0
VS,1777304730000,1228000.0
VS,1777304760000,1341700.0
VS,1777304790000,1412100.0
VS,1777304820000,1534000.0
VS,1777304850000,1676900.0
VS,1777304880000,1722800.0
VS,1777304910000,1792700.0
VS,1777304940000,1810400.0
VS,1777304970000,1846600.0
VS,1777305000000,1860900.0
VS,1777305030000,1916200.0
VS,1777305060000,1978700.0
VS,1777305090000,2029600.0
VS,1777305120000,2051100.0
VS,1777305150000,2066100.0
VS,1777305180000,2071800.0
VS,1777305210000,2081300.0
VS,1777305240000,2100100.0
VS,1777305270000,2102100.0
VS,1777305300000,2116400.0
VS,1777305330000,2124400.0
VS,1777305360000,2131800.0
VS,1777305390000,2138500.0
VS,1777305420000,2139800.0
VS,1777305450000,2140900.0
VS,1777305480000,2144600.0
VS,1777305510000,2148100.0
VS,1777305540000,2153400.0
VS,1777305570000,2174400.0
VS,1777305600000,2190400.0
VS,1777305630000,2209200.0
VS,1777305660000,2218000.0
VS,1777305690000,2220500.0
VS,1777305720000,2224200.0
VS,1777305750000,2228400.0
VS,1777305780000,2237200.0
VS,1777305810000,2239800.0
VS,1777305840000,2241600.0
VS,1777305870000,2243900.0
VS,1777305900000,2245500.0
VS,1777305930000,2246100.0
VS,1777305960000,2247900.0
VS,1777305990000,2251900.0
VS,1777306020000,2252700.0
VS,1777306050000,2254800.0
VWAV,1777296100000,500.0
VWAV,1777296120000,700.0
VWAV,1777296150000,700.0
VWAV,1777296180000,700.0
VWAV,1777296210000,4000.0
VWAV,1777296240000,4400.0
VWAV,1777296270000,5100.0
VWAV,1777296300000,5100.0
VWAV,1777296340000,5900.0
VWAV,1777296370000,5900.0
VWAV,1777296400000,6000.0
VWAV,1777296450000,6100.0
VWAV,1777296480000,6100.0
VWAV,1777296510000,6200.0
VWAV,1777296540000,6400.0
VWAV,1777296570000,63900.0
VWAV,1777296600000,101200.0
VWAV,1777296630000,120600.0
VWAV,1777296660000,126100.0
VWAV,1777296690000,131200.0
VWAV,1777296720000,149400.0
VWAV,1777296750000,155700.0
VWAV,1777296780000,161700.0
VWAV,1777296810000,196400.0
VWAV,1777296840000,201500.0
VWAV,1777296870000,249800.0
VWAV,1777296900000,260100.0
VWAV,1777296930000,265700.0
VWAV,1777296960000,271700.0
VWAV,1777296990000,275700.0
VWAV,1777297020000,281900.0
VWAV,1777297050000,287100.0
VWAV,1777297080000,288200.0
VWAV,1777297120000,292300.0
VWAV,1777297150000,292900.0
VWAV,1777297170000,296100.0
VWAV,1777297200000,332300.0
VWAV,1777297230000,333300.0
VWAV,1777297260000,335100.0
VWAV,1777297290000,336800.0
VWAV,1777297320000,343800.0
VWAV,1777297350000,344200.0
VWAV,1777297390000,353500.0
VWAV,1777297410000,354100.0
VWAV,1777297450000,354800.0
VWAV,1777297470000,357400.0
VWAV,1777297500000,358600.0
VWAV,1777297530000,360500.0
VWAV,1777297560000,365100.0
VWAV,1777297590000,368700.0
VWAV,1777297620000,374300.0
VWAV,1777297650000,375300.0
VWAV,1777297680000,377500.0
VWAV,1777297710000,380900.0
VWAV,1777297740000,386700.0
VWAV,1777297770000,388100.0
VWAV,1777297810000,388500.0
VWAV,1777297830000,393900.0
VWAV,1777297860000,397000.0
VWAV,1777297890000,410400.0
VWAV,1777297920000,412700.0
VWAV,1777297950000,429700.0
VWAV,1777297980000,430100.0
VWAV,1777298010000,430900.0
VWAV,1777298040000,436300.0
VWAV,1777298070000,439200.0
VWAV,1777298100000,443800.0
VWAV,1777298130000,445000.0
VWAV,1777298160000,447000.0
VWAV,1777298190000,448000.0
VWAV,1777298220000,455900.0
VWAV,1777298250000,473300.0
VWAV,1777298280000,481300.0
VWAV,1777298310000,483000.0
VWAV,1777298340000,495600.0
VWAV,1777298370000,498400.0
VWAV,1777298400000,500900.0
VWAV,1777298430000,504300.0
VWAV,1777298460000,510400.0
VWAV,1777298490000,512300.0
VWAV,1777298520000,518300.0
VWAV,1777298550000,521400.0
VWAV,1777298580000,523000.0
VWAV,1777298610000,524500.0
VWAV,1777298640000,528100.0
VWAV,1777298670000,533000.0
VWAV,1777298700000,535400.0
VWAV,1777298730000,543500.0
VWAV,1777298760000,552100.0
VWAV,1777298790000,557700.0
VWAV,1777298820000,564500.0
VWAV,1777298850000,569000.0
VWAV,1777298880000,582800.0
VWAV,1777298910000,583000.0
VWAV,1777298940000,584500.0
VWAV,1777298980000,592300.0
VWAV,1777299000000,594200.0
VWAV,1777299030000,598200.0
VWAV,1777299060000,618800.0
VWAV,1777299090000,671500.0
VWAV,1777299120000,673500.0
VWAV,1777299150000,673700.0
VWAV,1777299180000,674200.0
VWAV,1777299210000,674200.0
VWAV,1777299240000,674400.0
VWAV,1777299270000,674700.0
VWAV,1777299300000,675200.0
VWAV,1777299330000,676500.0
VWAV,1777299360000,678200.0
VWAV,1777299390000,678900.0
VWAV,1777299420000,680400.0
VWAV,1777299450000,680600.0
VWAV,1777299480000,681300.0
VWAV,1777299510000,683100.0
VWAV,1777299540000,683200.0
VWAV,1777299570000,683700.0
VWAV,1777299600000,684600.0
VWAV,1777299640000,684700.0
VWAV,1777299660000,684900.0
VWAV,1777299690000,685600.0
VWAV,1777299730000,685700.0
VWAV,1777299750000,691000.0
VWAV,1777299780000,694300.0
VWAV,1777299820000,694300.0
VWAV,1777299840000,698100.0
VWAV,1777299870000,704100.0
VWAV,1777299900000,704400.0
VWAV,1777299930000,710700.0
VWAV,1777299960000,714300.0
VWAV,1777299990000,717000.0
VWAV,1777300020000,719200.0
VWAV,1777300050000,725500.0
VWAV,1777300080000,728000.0
VWAV,1777300110000,739500.0
VWAV,1777300140000,742600.0
VWAV,1777300170000,744800.0
VWAV,1777300200000,745000.0
VWAV,1777300230000,745100.0
VWAV,1777300260000,745700.0
VWAV,1777300290000,746000.0
VWAV,1777300320000,746700.0
VWAV,1777300350000,746800.0
VWAV,1777300380000,749200.0
VWAV,1777300410000,750400.0
VWAV,1777300440000,750700.0
VWAV,1777300470000,752400.0
VWAV,1777300510000,755200.0
VWAV,1777300530000,756000.0
VWAV,1777300560000,763400.0
VWAV,1777300590000,765500.0
VWAV,1777300620000,766400.0
VWAV,1777300650000,768100.0
VWAV,1777300680000,768100.0
VWAV,1777300710000,786600.0
VWAV,1777300750000,786900.0
VWAV,1777300770000,787400.0
VWAV,1777300800000,789500.0
VWAV,1777300840000,789500.0
VWAV,1777300860000,790700.0
VWAV,1777300900000,790800.0
VWAV,1777300920000,791300.0
VWAV,1777300950000,791300.0
VWAV,1777300980000,791500.0
VWAV,1777301010000,792300.0
VWAV,1777301040000,792400.0
VWAV,1777301070000,792500.0
VWAV,1777301100000,794000.0
VWAV,1777301130000,794100.0
VWAV,1777301160000,796100.0
VWAV,1777301190000,797300.0
VWAV,1777301220000,797400.0
VWAV,1777301250000,798100.0
VWAV,1777301280000,798400.0
VWAV,1777301310000,799200.0
VWAV,1777301350000,799800.0
VWAV,1777301370000,799900.0
VWAV,1777301400000,802200.0
VWAV,1777301430000,811400.0
VWAV,1777301460000,811500.0
VWAV,1777301490000,812500.0
VWAV,1777301520000,814800.0
VWAV,1777301550000,817200.0
VWAV,1777301580000,819300.0
VWAV,1777301610000,819400.0
VWAV,1777301640000,819400.0
VWAV,1777301670000,820100.0
VWAV,1777301700000,821000.0
VWAV,1777301730000,821500.0
VWAV,1777301760000,821500.0
VWAV,1777301790000,821600.0
VWAV,1777301820000,822200.0
VWAV,1777301850000,824300.0
VWAV,1777301880000,824800.0
VWAV,1777301910000,826600.0
VWAV,1777301940000,827300.0
VWAV,1777301970000,827300.0
VWAV,1777302000000,827800.0
VWAV,1777302030000,829700.0
VWAV,1777302060000,835100.0
VWAV,1777302090000,835400.0
VWAV,1777302120000,837800.0
VWAV,1777302150000,838200.0
VWAV,1777302180000,839000.0
VWAV,1777302210000,846400.0
VWAV,1777302240000,847800.0
VWAV,1777302270000,849600.0
VWAV,1777302300000,849700.0
VWAV,1777302330000,850900.0
VWAV,1777302360000,851500.0
VWAV,1777302390000,856100.0
VWAV,1777302420000,856100.0
VWAV,1777302450000,857400.0
VWAV,1777302480000,858000.0
VWAV,1777302540000,858100.0
VWAV,1777302570000,858100.0
VWAV,1777302610000,858900.0
VWAV,1777302650000,858900.0
VWAV,1777302670000,859700.0
VWAV,1777302690000,860300.0
VWAV,1777302720000,860800.0
VWAV,1777302750000,860800.0
VWAV,1777302780000,861000.0
VWAV,1777302810000,862500.0
VWAV,1777302840000,862600.0
VWAV,1777302870000,865000.0
VWAV,1777302900000,866000.0
VWAV,1777302930000,866400.0
VWAV,1777302960000,866800.0
VWAV,1777302990000,866900.0
VWAV,1777303020000,867100.0
VWAV,1777303050000,867500.0
VWAV,1777303080000,867700.0
VWAV,1777303110000,868700.0
VWAV,1777303140000,870300.0
VWAV,1777303180000,870300.0
VWAV,1777303200000,870900.0
VWAV,1777303230000,870900.0
VWAV,1777303260000,871600.0
VWAV,1777303290000,872300.0
VWAV,1777303320000,874000.0
VWAV,1777303350000,874700.0
VWAV,1777303380000,874700.0
VWAV,1777303420000,874700.0
VWAV,1777303450000,876200.0
VWAV,1777303470000,876200.0
VWAV,1777303500000,878500.0
VWAV,1777303540000,878500.0
VWAV,1777303560000,878500.0
VWAV,1777303590000,878500.0
VWAV,1777303620000,878700.0
VWAV,1777303650000,878800.0
VWAV,1777303680000,879200.0
VWAV,1777303710000,880300.0
VWAV,1777303740000,880300.0
VWAV,1777303770000,881000.0
VWAV,1777303800000,881100.0
VWAV,1777303830000,881600.0
VWAV,1777303860000,881700.0
VWAV,1777303890000,881800.0
VWAV,1777303920000,881800.0
VWAV,1777303950000,881800.0
VWAV,1777303980000,881900.0
VWAV,1777304010000,882700.0
VWAV,1777304040000,884300.0
VWAV,1777304070000,884400.0
VWAV,1777304100000,885800.0
VWAV,1777304130000,886000.0
VWAV,1777304160000,887000.0
VWAV,1777304190000,889000.0
VWAV,1777304220000,889200.0
